,matchId,Season_Year,team1,team2,City_Name,Toss_Winner,Toss_Name,feature121runs1,feature121runs2,match_winner
72,392202.0,2009.0,1.0,7.0,10.0,1.0,0.0,0.1420525602343784,0.3774032007781693,1.0
73,392203.0,2009.0,6.0,5.0,12.0,0.0,0.0,0.437696230698623,0.3323119455562227,1.0
74,392204.0,2009.0,2.0,1.0,11.0,1.0,0.0,0.5977756125437246,0.4073797507507177,0.0
75,392205.0,2009.0,4.0,7.0,11.0,0.0,0.0,0.13781486021590417,0.2324625672263932,0.0
76,392206.0,2009.0,8.0,6.0,12.0,1.0,1.0,0.40488743544164063,0.4150361592092359,1.0
77,392207.0,2009.0,3.0,5.0,12.0,1.0,1.0,0.35058863099117077,0.311633091343479,0.0
78,392208.0,2009.0,1.0,7.0,13.0,1.0,0.0,0.1420525602343784,0.3774032007781693,1.0
79,392209.0,2009.0,2.0,4.0,11.0,0.0,0.0,0.323341388357859,0.3586232497058324,0.0
80,392210.0,2009.0,8.0,5.0,10.0,0.0,0.0,0.40632561935995215,0.2857478052578406,1.0
81,392211.0,2009.0,3.0,6.0,14.0,1.0,1.0,0.4151440039869791,0.41901032915152664,0.0
82,392212.0,2009.0,4.0,1.0,10.0,1.0,0.0,0.5306180906687521,0.3279658846459477,0.0
83,392213.0,2009.0,2.0,7.0,14.0,1.0,0.0,0.22012579030847843,0.399951630142713,0.0
84,392214.0,2009.0,3.0,8.0,13.0,0.0,0.0,0.480845401960017,0.4980152210858336,0.0
85,392215.0,2009.0,4.0,5.0,11.0,0.0,1.0,0.31630933893467067,0.3913425841160406,1.0
86,392216.0,2009.0,6.0,1.0,11.0,1.0,0.0,0.6015587377577718,0.31084020766444126,0.0
87,392217.0,2009.0,8.0,7.0,12.0,0.0,0.0,0.20389082070307635,0.26880904108887005,0.0
88,392218.0,2009.0,2.0,5.0,12.0,1.0,1.0,0.38071895805855516,0.2418886063907457,1.0
89,392219.0,2009.0,3.0,4.0,12.0,0.0,0.0,0.4491407518088749,0.3565194282304808,0.0
90,392220.0,2009.0,6.0,7.0,13.0,1.0,0.0,0.30699530943658826,0.23765163670122347,0.0
91,392221.0,2009.0,8.0,4.0,15.0,1.0,1.0,0.363903200261299,0.34248315788210015,1.0
92,392222.0,2009.0,3.0,5.0,15.0,1.0,0.0,0.35058863099117077,0.311633091343479,0.0
93,392223.0,2009.0,2.0,7.0,10.0,1.0,0.0,0.22012579030847843,0.399951630142713,1.0
